region	chr	midPos	Nsites
(38991,39490)(39000,39499)(39000,39500)	Mt	39250	501	0.069490
(39091,39590)(39100,39599)(39100,39600)	Mt	39350	501	0.069936
(39191,39690)(39200,39699)(39200,39700)	Mt	39450	501	0.067807
(39291,39790)(39300,39799)(39300,39800)	Mt	39550	501	0.067968
(39391,39890)(39400,39899)(39400,39900)	Mt	39650	501	0.075526
(39491,39990)(39500,39999)(39500,40000)	Mt	39750	501	0.072763
(39591,40090)(39600,40099)(39600,40100)	Mt	39850	501	0.078431
(39691,40190)(39700,40199)(39700,40200)	Mt	39950	501	0.077876
(39791,40290)(39800,40299)(39800,40300)	Mt	40050	501	0.080025
(39891,40390)(39900,40399)(39900,40400)	Mt	40150	501	0.079021
(39991,40490)(40000,40499)(40000,40500)	Mt	40250	501	0.082110
(40091,40590)(40100,40599)(40100,40600)	Mt	40350	501	0.081669
(40191,40690)(40200,40699)(40200,40700)	Mt	40450	501	0.083444
(40291,40790)(40300,40799)(40300,40800)	Mt	40550	501	0.082076
(40391,40890)(40400,40899)(40400,40900)	Mt	40650	501	0.078169
(40491,40990)(40500,40999)(40500,41000)	Mt	40750	501	0.079440
(40591,41090)(40600,41099)(40600,41100)	Mt	40850	501	0.076821
(40691,41190)(40700,41199)(40700,41200)	Mt	40950	501	0.078219
(40791,41290)(40800,41299)(40800,41300)	Mt	41050	501	0.073999
(40891,41390)(40900,41399)(40900,41400)	Mt	41150	501	0.078119
(40991,41490)(41000,41499)(41000,41500)	Mt	41250	501	0.080879
(41091,41590)(41100,41599)(41100,41600)	Mt	41350	501	0.079616
(41191,41690)(41200,41699)(41200,41700)	Mt	41450	501	0.082816
(41291,41790)(41300,41799)(41300,41800)	Mt	41550	501	0.085458
(41391,41890)(41400,41899)(41400,41900)	Mt	41650	501	0.085908
(41491,41990)(41500,41999)(41500,42000)	Mt	41750	501	0.080943
(41591,42090)(41600,42099)(41600,42100)	Mt	41850	501	0.084211
(41691,42190)(41700,42199)(41700,42200)	Mt	41950	501	0.081886
(41791,42290)(41800,42299)(41800,42300)	Mt	42050	501	0.080705
(41891,42390)(41900,42399)(41900,42400)	Mt	42150	501	0.081522
(41991,42490)(42000,42499)(42000,42500)	Mt	42250	501	0.080920
(42091,42590)(42100,42599)(42100,42600)	Mt	42350	501	0.078581
(42191,42690)(42200,42699)(42200,42700)	Mt	42450	501	0.076599
(42291,42790)(42300,42799)(42300,42800)	Mt	42550	501	0.076183
(42391,42890)(42400,42899)(42400,42900)	Mt	42650	501	0.075072
(42491,42990)(42500,42999)(42500,43000)	Mt	42750	501	0.080593
(42591,43090)(42600,43099)(42600,43100)	Mt	42850	501	0.077952
(42691,43190)(42700,43199)(42700,43200)	Mt	42950	501	0.077723
(42791,43290)(42800,43299)(42800,43300)	Mt	43050	501	0.075230
(42891,43390)(42900,43399)(42900,43400)	Mt	43150	501	0.068743
(42991,43490)(43000,43499)(43000,43500)	Mt	43250	501	0.064198
(43091,43590)(43100,43599)(43100,43600)	Mt	43350	501	0.069953
(43191,43690)(43200,43699)(43200,43700)	Mt	43450	501	0.069120
(43291,43790)(43300,43799)(43300,43800)	Mt	43550	501	0.071099
(43391,43890)(43400,43899)(43400,43900)	Mt	43650	501	0.075856
(43491,43990)(43500,43999)(43500,44000)	Mt	43750	501	0.069690
(43591,44090)(43600,44099)(43600,44100)	Mt	43850	501	0.065387
(43691,44190)(43700,44199)(43700,44200)	Mt	43950	501	0.064707
(43791,44290)(43800,44299)(43800,44300)	Mt	44050	501	0.068899
(43891,44390)(43900,44399)(43900,44400)	Mt	44150	501	0.069025
(43991,44490)(44000,44499)(44000,44500)	Mt	44250	501	0.085531
(44091,44590)(44100,44599)(44100,44600)	Mt	44350	501	0.086953
(44191,44690)(44200,44699)(44200,44700)	Mt	44450	501	0.095805
(44291,44790)(44300,44799)(44300,44800)	Mt	44550	501	0.094704
(44391,44890)(44400,44899)(44400,44900)	Mt	44650	501	0.097739
(44491,44990)(44500,44999)(44500,45000)	Mt	44750	501	0.087718
(44591,45090)(44600,45099)(44600,45100)	Mt	44850	501	0.088373
(44691,45190)(44700,45199)(44700,45200)	Mt	44950	501	0.078054
(44791,45290)(44800,45299)(44800,45300)	Mt	45050	501	0.078066
(44891,45390)(44900,45399)(44900,45400)	Mt	45150	501	0.071246
(44991,45490)(45000,45499)(45000,45500)	Mt	45250	501	0.069212
(45091,45590)(45100,45599)(45100,45600)	Mt	45350	501	0.064882
(45191,45690)(45200,45699)(45200,45700)	Mt	45450	501	0.069010
(45291,45790)(45300,45799)(45300,45800)	Mt	45550	501	0.063351
(45391,45890)(45400,45899)(45400,45900)	Mt	45650	501	0.069046
(45491,45990)(45500,45999)(45500,46000)	Mt	45750	501	0.071771
(45591,46090)(45600,46099)(45600,46100)	Mt	45850	501	0.078016
(45691,46190)(45700,46199)(45700,46200)	Mt	45950	501	0.074145
(45791,46290)(45800,46299)(45800,46300)	Mt	46050	501	0.077036
(45891,46390)(45900,46399)(45900,46400)	Mt	46150	501	0.074380
(45991,46490)(46000,46499)(46000,46500)	Mt	46250	501	0.077162
(46091,46590)(46100,46599)(46100,46600)	Mt	46350	501	0.076356
(46191,46690)(46200,46699)(46200,46700)	Mt	46450	501	0.077570
(46291,46790)(46300,46799)(46300,46800)	Mt	46550	501	0.077694
(46391,46890)(46400,46899)(46400,46900)	Mt	46650	501	0.076771
(46491,46990)(46500,46999)(46500,47000)	Mt	46750	501	0.074823
(46591,47090)(46600,47099)(46600,47100)	Mt	46850	501	0.071709
(46691,47190)(46700,47199)(46700,47200)	Mt	46950	501	0.072272
(46791,47290)(46800,47299)(46800,47300)	Mt	47050	501	0.073344
(46891,47390)(46900,47399)(46900,47400)	Mt	47150	501	0.072064
(46991,47490)(47000,47499)(47000,47500)	Mt	47250	501	0.067479
(47091,47590)(47100,47599)(47100,47600)	Mt	47350	501	0.086983
(47191,47690)(47200,47699)(47200,47700)	Mt	47450	501	0.088008
(47291,47790)(47300,47799)(47300,47800)	Mt	47550	501	0.088745
(47391,47890)(47400,47899)(47400,47900)	Mt	47650	501	0.088888
(47491,47990)(47500,47999)(47500,48000)	Mt	47750	501	0.098652
(47591,48090)(47600,48099)(47600,48100)	Mt	47850	501	0.081408
(47691,48190)(47700,48199)(47700,48200)	Mt	47950	501	0.079614
(47791,48290)(47800,48299)(47800,48300)	Mt	48050	501	0.076711
(47891,48390)(47900,48399)(47900,48400)	Mt	48150	501	0.072783
(47991,48490)(48000,48499)(48000,48500)	Mt	48250	501	0.063188
(48091,48590)(48100,48599)(48100,48600)	Mt	48350	501	0.068747
(48191,48690)(48200,48699)(48200,48700)	Mt	48450	501	0.069374
(48291,48790)(48300,48799)(48300,48800)	Mt	48550	501	0.071192
(48391,48890)(48400,48899)(48400,48900)	Mt	48650	501	0.081458
(48491,48990)(48500,48999)(48500,49000)	Mt	48750	501	0.086312
(48591,49090)(48600,49099)(48600,49100)	Mt	48850	501	0.083012
(48691,49190)(48700,49199)(48700,49200)	Mt	48950	501	0.083330
(48791,49290)(48800,49299)(48800,49300)	Mt	49050	501	0.085166
(48891,49390)(48900,49399)(48900,49400)	Mt	49150	501	0.075536
(48991,49490)(49000,49499)(49000,49500)	Mt	49250	501	0.074967
(49091,49590)(49100,49599)(49100,49600)	Mt	49350	501	0.070652
(49191,49690)(49200,49699)(49200,49700)	Mt	49450	501	0.072260
(49291,49790)(49300,49799)(49300,49800)	Mt	49550	501	0.070203
(49391,49890)(49400,49899)(49400,49900)	Mt	49650	501	0.080239
(49491,49990)(49500,49999)(49500,50000)	Mt	49750	501	0.072842
(49591,50090)(49600,50099)(49600,50100)	Mt	49850	501	0.076759
(49691,50190)(49700,50199)(49700,50200)	Mt	49950	501	0.077897
(49791,50290)(49800,50299)(49800,50300)	Mt	50050	501	0.077295
(49891,50390)(49900,50399)(49900,50400)	Mt	50150	501	0.071744
(49991,50490)(50000,50499)(50000,50500)	Mt	50250	501	0.083217
(50091,50590)(50100,50599)(50100,50600)	Mt	50350	501	0.083115
(50191,50690)(50200,50699)(50200,50700)	Mt	50450	501	0.085304
(50291,50790)(50300,50799)(50300,50800)	Mt	50550	501	0.090099
(50391,50890)(50400,50899)(50400,50900)	Mt	50650	501	0.084747
(50491,50990)(50500,50999)(50500,51000)	Mt	50750	501	0.081748
(50591,51090)(50600,51099)(50600,51100)	Mt	50850	501	0.079383
(50691,51190)(50700,51199)(50700,51200)	Mt	50950	501	0.080841
(50791,51290)(50800,51299)(50800,51300)	Mt	51050	501	0.072513
(50891,51390)(50900,51399)(50900,51400)	Mt	51150	501	0.079396
(50991,51490)(51000,51499)(51000,51500)	Mt	51250	501	0.072161
(51091,51590)(51100,51599)(51100,51600)	Mt	51350	501	0.071159
(51191,51690)(51200,51699)(51200,51700)	Mt	51450	501	0.069398
(51291,51790)(51300,51799)(51300,51800)	Mt	51550	501	0.074323
(51391,51890)(51400,51899)(51400,51900)	Mt	51650	501	0.078599
(51491,51990)(51500,51999)(51500,52000)	Mt	51750	501	0.085553
(51591,52090)(51600,52099)(51600,52100)	Mt	51850	501	0.089240
(51691,52190)(51700,52199)(51700,52200)	Mt	51950	501	0.088452
(51791,52290)(51800,52299)(51800,52300)	Mt	52050	501	0.087205
(51891,52390)(51900,52399)(51900,52400)	Mt	52150	501	0.088111
(51991,52490)(52000,52499)(52000,52500)	Mt	52250	501	0.086763
(52091,52590)(52100,52599)(52100,52600)	Mt	52350	501	0.085799
(52191,52690)(52200,52699)(52200,52700)	Mt	52450	501	0.088728
(52291,52790)(52300,52799)(52300,52800)	Mt	52550	501	0.087084
(52391,52890)(52400,52899)(52400,52900)	Mt	52650	501	0.079982
(52491,52990)(52500,52999)(52500,53000)	Mt	52750	501	0.080301
(52591,53090)(52600,53099)(52600,53100)	Mt	52850	501	0.087951
(52691,53190)(52700,53199)(52700,53200)	Mt	52950	501	0.081118
(52791,53290)(52800,53299)(52800,53300)	Mt	53050	501	0.080541
(52891,53390)(52900,53399)(52900,53400)	Mt	53150	501	0.080629
(52991,53490)(53000,53499)(53000,53500)	Mt	53250	501	0.084263
(53091,53590)(53100,53599)(53100,53600)	Mt	53350	501	0.081847
(53191,53690)(53200,53699)(53200,53700)	Mt	53450	501	0.082585
(53291,53790)(53300,53799)(53300,53800)	Mt	53550	501	0.086313
(53391,53890)(53400,53899)(53400,53900)	Mt	53650	501	0.079769
(53491,53990)(53500,53999)(53500,54000)	Mt	53750	501	0.073790
(53591,54090)(53600,54099)(53600,54100)	Mt	53850	501	0.063540
(53691,54190)(53700,54199)(53700,54200)	Mt	53950	501	0.069514
(53791,54290)(53800,54299)(53800,54300)	Mt	54050	501	0.068901
(53891,54390)(53900,54399)(53900,54400)	Mt	54150	501	0.072027
(53991,54490)(54000,54499)(54000,54500)	Mt	54250	501	0.071059
(54091,54590)(54100,54599)(54100,54600)	Mt	54350	501	0.078732
(54191,54690)(54200,54699)(54200,54700)	Mt	54450	501	0.073435
(54291,54790)(54300,54799)(54300,54800)	Mt	54550	501	0.072444
(54391,54890)(54400,54899)(54400,54900)	Mt	54650	501	0.073457
(54491,54990)(54500,54999)(54500,55000)	Mt	54750	501	0.077819
(54591,55090)(54600,55099)(54600,55100)	Mt	54850	501	0.072060
(54691,55190)(54700,55199)(54700,55200)	Mt	54950	501	0.073361
(54791,55290)(54800,55299)(54800,55300)	Mt	55050	501	0.068436
(54891,55390)(54900,55399)(54900,55400)	Mt	55150	501	0.072608
(54991,55490)(55000,55499)(55000,55500)	Mt	55250	501	0.073624
(55091,55590)(55100,55599)(55100,55600)	Mt	55350	501	0.073160
(55191,55690)(55200,55699)(55200,55700)	Mt	55450	501	0.075873
(55291,55790)(55300,55799)(55300,55800)	Mt	55550	501	0.078435
(55391,55890)(55400,55899)(55400,55900)	Mt	55650	501	0.077236
(55491,55990)(55500,55999)(55500,56000)	Mt	55750	501	0.076886
(55591,56090)(55600,56099)(55600,56100)	Mt	55850	501	0.087652
(55691,56190)(55700,56199)(55700,56200)	Mt	55950	501	0.083656
(55791,56290)(55800,56299)(55800,56300)	Mt	56050	501	0.082951
(55891,56390)(55900,56399)(55900,56400)	Mt	56150	501	0.081539
(55991,56490)(56000,56499)(56000,56500)	Mt	56250	501	0.078084
(56091,56590)(56100,56599)(56100,56600)	Mt	56350	501	0.071193
(56191,56690)(56200,56699)(56200,56700)	Mt	56450	501	0.076440
(56291,56790)(56300,56799)(56300,56800)	Mt	56550	501	0.079737
(56391,56890)(56400,56899)(56400,56900)	Mt	56650	501	0.081374
(56491,56990)(56500,56999)(56500,57000)	Mt	56750	501	0.080967
(56591,57090)(56600,57099)(56600,57100)	Mt	56850	501	0.078074
(56691,57190)(56700,57199)(56700,57200)	Mt	56950	501	0.077966
(56791,57290)(56800,57299)(56800,57300)	Mt	57050	501	0.082714
(56891,57390)(56900,57399)(56900,57400)	Mt	57150	501	0.082982
(56991,57490)(57000,57499)(57000,57500)	Mt	57250	501	0.083464
(57091,57590)(57100,57599)(57100,57600)	Mt	57350	501	0.091671
(57191,57690)(57200,57699)(57200,57700)	Mt	57450	501	0.088422
(57291,57790)(57300,57799)(57300,57800)	Mt	57550	501	0.086883
(57391,57890)(57400,57899)(57400,57900)	Mt	57650	501	0.084989
(57491,57990)(57500,57999)(57500,58000)	Mt	57750	501	0.091710
(57591,58090)(57600,58099)(57600,58100)	Mt	57850	501	0.086027
(57691,58190)(57700,58199)(57700,58200)	Mt	57950	501	0.087968
(57791,58290)(57800,58299)(57800,58300)	Mt	58050	501	0.085477
(57891,58390)(57900,58399)(57900,58400)	Mt	58150	501	0.082110
(57991,58490)(58000,58499)(58000,58500)	Mt	58250	501	0.081003
(58091,58590)(58100,58599)(58100,58600)	Mt	58350	501	0.081705
(58191,58690)(58200,58699)(58200,58700)	Mt	58450	501	0.078842
(58291,58790)(58300,58799)(58300,58800)	Mt	58550	501	0.076748
(58391,58890)(58400,58899)(58400,58900)	Mt	58650	501	0.085231
(58491,58990)(58500,58999)(58500,59000)	Mt	58750	501	0.076862
(58591,59090)(58600,59099)(58600,59100)	Mt	58850	501	0.081356
(58691,59190)(58700,59199)(58700,59200)	Mt	58950	501	0.081024
(58791,59290)(58800,59299)(58800,59300)	Mt	59050	501	0.080997
(58891,59390)(58900,59399)(58900,59400)	Mt	59150	501	0.083061
(58991,59490)(59000,59499)(59000,59500)	Mt	59250	501	0.093664
(59091,59590)(59100,59599)(59100,59600)	Mt	59350	501	0.087683
(59191,59690)(59200,59699)(59200,59700)	Mt	59450	501	0.087925
(59291,59790)(59300,59799)(59300,59800)	Mt	59550	501	0.085744
(59391,59890)(59400,59899)(59400,59900)	Mt	59650	501	0.079100
(59491,59990)(59500,59999)(59500,60000)	Mt	59750	501	0.069531
(59591,60090)(59600,60099)(59600,60100)	Mt	59850	501	0.067173
(59691,60190)(59700,60199)(59700,60200)	Mt	59950	501	0.068145
(59791,60290)(59800,60299)(59800,60300)	Mt	60050	501	0.067447
(59891,60390)(59900,60399)(59900,60400)	Mt	60150	501	0.068056
(59991,60490)(60000,60499)(60000,60500)	Mt	60250	501	0.072515
(60091,60590)(60100,60599)(60100,60600)	Mt	60350	501	0.073242
(60191,60690)(60200,60699)(60200,60700)	Mt	60450	501	0.075104
(60291,60790)(60300,60799)(60300,60800)	Mt	60550	501	0.075805
(60391,60890)(60400,60899)(60400,60900)	Mt	60650	501	0.073902
(60491,60990)(60500,60999)(60500,61000)	Mt	60750	501	0.067085
(60591,61090)(60600,61099)(60600,61100)	Mt	60850	501	0.077342
(60691,61190)(60700,61199)(60700,61200)	Mt	60950	501	0.074528
(60791,61290)(60800,61299)(60800,61300)	Mt	61050	501	0.075298
(60891,61390)(60900,61399)(60900,61400)	Mt	61150	501	0.081317
(60991,61490)(61000,61499)(61000,61500)	Mt	61250	501	0.090520
(61091,61590)(61100,61599)(61100,61600)	Mt	61350	501	0.078782
(61191,61690)(61200,61699)(61200,61700)	Mt	61450	501	0.072640
(61291,61790)(61300,61799)(61300,61800)	Mt	61550	501	0.079075
(61391,61890)(61400,61899)(61400,61900)	Mt	61650	501	0.070864
(61491,61990)(61500,61999)(61500,62000)	Mt	61750	501	0.069433
(61591,62090)(61600,62099)(61600,62100)	Mt	61850	501	0.067811
(61691,62190)(61700,62199)(61700,62200)	Mt	61950	501	0.073600
(61791,62290)(61800,62299)(61800,62300)	Mt	62050	501	0.075040
(61891,62390)(61900,62399)(61900,62400)	Mt	62150	501	0.076800
(61991,62490)(62000,62499)(62000,62500)	Mt	62250	501	0.072137
(62091,62590)(62100,62599)(62100,62600)	Mt	62350	501	0.079182
(62191,62690)(62200,62699)(62200,62700)	Mt	62450	501	0.080286
(62291,62790)(62300,62799)(62300,62800)	Mt	62550	501	0.079551
(62391,62890)(62400,62899)(62400,62900)	Mt	62650	501	0.081352
(62491,62990)(62500,62999)(62500,63000)	Mt	62750	501	0.090859
(62591,63090)(62600,63099)(62600,63100)	Mt	62850	501	0.087797
(62691,63190)(62700,63199)(62700,63200)	Mt	62950	501	0.087553
(62791,63290)(62800,63299)(62800,63300)	Mt	63050	501	0.084312
(62891,63390)(62900,63399)(62900,63400)	Mt	63150	501	0.088270
(62991,63490)(63000,63499)(63000,63500)	Mt	63250	501	0.080438
(63091,63590)(63100,63599)(63100,63600)	Mt	63350	501	0.080545
(63191,63690)(63200,63699)(63200,63700)	Mt	63450	501	0.091474
(63291,63790)(63300,63799)(63300,63800)	Mt	63550	501	0.095514
(63391,63890)(63400,63899)(63400,63900)	Mt	63650	501	0.098155
(63491,63990)(63500,63999)(63500,64000)	Mt	63750	501	0.101251
(63591,64090)(63600,64099)(63600,64100)	Mt	63850	501	0.103073
(63691,64190)(63700,64199)(63700,64200)	Mt	63950	501	0.087006
(63791,64290)(63800,64299)(63800,64300)	Mt	64050	501	0.077082
(63891,64390)(63900,64399)(63900,64400)	Mt	64150	501	0.072275
(63991,64490)(64000,64499)(64000,64500)	Mt	64250	501	0.071853
(64091,64590)(64100,64599)(64100,64600)	Mt	64350	501	0.068540
(64191,64690)(64200,64699)(64200,64700)	Mt	64450	501	0.069504
(64291,64790)(64300,64799)(64300,64800)	Mt	64550	501	0.074283
(64391,64890)(64400,64899)(64400,64900)	Mt	64650	501	0.067305
(64491,64990)(64500,64999)(64500,65000)	Mt	64750	501	0.060072
(64591,65090)(64600,65099)(64600,65100)	Mt	64850	501	0.063800
(64691,65190)(64700,65199)(64700,65200)	Mt	64950	501	0.064566
(64791,65290)(64800,65299)(64800,65300)	Mt	65050	501	0.069762
(64891,65390)(64900,65399)(64900,65400)	Mt	65150	501	0.081974
(64991,65490)(65000,65499)(65000,65500)	Mt	65250	501	0.089764
(65091,65590)(65100,65599)(65100,65600)	Mt	65350	501	0.088076
(65191,65690)(65200,65699)(65200,65700)	Mt	65450	501	0.093050
(65291,65790)(65300,65799)(65300,65800)	Mt	65550	501	0.085676
(65391,65890)(65400,65899)(65400,65900)	Mt	65650	501	0.078830
(65491,65990)(65500,65999)(65500,66000)	Mt	65750	501	0.076366
(65591,66090)(65600,66099)(65600,66100)	Mt	65850	501	0.074795
(65691,66190)(65700,66199)(65700,66200)	Mt	65950	501	0.075232
(65791,66290)(65800,66299)(65800,66300)	Mt	66050	501	0.082977
(65891,66390)(65900,66399)(65900,66400)	Mt	66150	501	0.084103
(65991,66490)(66000,66499)(66000,66500)	Mt	66250	501	0.088000
(66091,66590)(66100,66599)(66100,66600)	Mt	66350	501	0.090507
(66191,66690)(66200,66699)(66200,66700)	Mt	66450	501	0.084332
(66291,66790)(66300,66799)(66300,66800)	Mt	66550	501	0.077458
(66391,66890)(66400,66899)(66400,66900)	Mt	66650	501	0.084605
(66491,66990)(66500,66999)(66500,67000)	Mt	66750	501	0.084794
(66591,67090)(66600,67099)(66600,67100)	Mt	66850	501	0.083473
(66691,67190)(66700,67199)(66700,67200)	Mt	66950	501	0.084658
(66791,67290)(66800,67299)(66800,67300)	Mt	67050	501	0.085942
(66891,67390)(66900,67399)(66900,67400)	Mt	67150	501	0.075786
(66991,67490)(67000,67499)(67000,67500)	Mt	67250	501	0.071562
(67091,67590)(67100,67599)(67100,67600)	Mt	67350	501	0.067876
(67191,67690)(67200,67699)(67200,67700)	Mt	67450	501	0.070195
(67291,67790)(67300,67799)(67300,67800)	Mt	67550	501	0.075127
(67391,67890)(67400,67899)(67400,67900)	Mt	67650	501	0.075954
(67491,67990)(67500,67999)(67500,68000)	Mt	67750	501	0.076693
(67591,68090)(67600,68099)(67600,68100)	Mt	67850	501	0.073637
(67691,68190)(67700,68199)(67700,68200)	Mt	67950	501	0.077791
(67791,68290)(67800,68299)(67800,68300)	Mt	68050	501	0.076668
(67891,68390)(67900,68399)(67900,68400)	Mt	68150	501	0.071611
(67991,68490)(68000,68499)(68000,68500)	Mt	68250	501	0.069554
(68091,68590)(68100,68599)(68100,68600)	Mt	68350	501	0.079017
(68191,68690)(68200,68699)(68200,68700)	Mt	68450	501	0.074387
(68291,68790)(68300,68799)(68300,68800)	Mt	68550	501	0.070820
(68391,68890)(68400,68899)(68400,68900)	Mt	68650	501	0.076433
(68491,68990)(68500,68999)(68500,69000)	Mt	68750	501	0.079223
(68591,69090)(68600,69099)(68600,69100)	Mt	68850	501	0.081459
(68691,69190)(68700,69199)(68700,69200)	Mt	68950	501	0.088757
(68791,69290)(68800,69299)(68800,69300)	Mt	69050	501	0.082812
(68891,69390)(68900,69399)(68900,69400)	Mt	69150	501	0.086081
(68991,69490)(69000,69499)(69000,69500)	Mt	69250	501	0.080531
(69091,69590)(69100,69599)(69100,69600)	Mt	69350	501	0.077541
(69191,69690)(69200,69699)(69200,69700)	Mt	69450	501	0.067532
(69291,69790)(69300,69799)(69300,69800)	Mt	69550	501	0.070356
(69391,69890)(69400,69899)(69400,69900)	Mt	69650	501	0.070126
(69491,69990)(69500,69999)(69500,70000)	Mt	69750	501	0.075669
(69591,70090)(69600,70099)(69600,70100)	Mt	69850	501	0.069571
(69691,70190)(69700,70199)(69700,70200)	Mt	69950	501	0.072473
(69791,70290)(69800,70299)(69800,70300)	Mt	70050	501	0.072341
(69891,70390)(69900,70399)(69900,70400)	Mt	70150	501	0.069665
(69991,70490)(70000,70499)(70000,70500)	Mt	70250	501	0.066008
(70091,70590)(70100,70599)(70100,70600)	Mt	70350	501	0.075016
(70191,70690)(70200,70699)(70200,70700)	Mt	70450	501	0.070849
(70291,70790)(70300,70799)(70300,70800)	Mt	70550	501	0.076378
(70391,70890)(70400,70899)(70400,70900)	Mt	70650	501	0.079055
(70491,70990)(70500,70999)(70500,71000)	Mt	70750	501	0.082131
(70591,71090)(70600,71099)(70600,71100)	Mt	70850	501	0.077279
(70691,71190)(70700,71199)(70700,71200)	Mt	70950	501	0.084513
(70791,71290)(70800,71299)(70800,71300)	Mt	71050	501	0.077216
(70891,71390)(70900,71399)(70900,71400)	Mt	71150	501	0.072687
(70991,71490)(71000,71499)(71000,71500)	Mt	71250	501	0.073277
(71091,71590)(71100,71599)(71100,71600)	Mt	71350	501	0.071944
(71191,71690)(71200,71699)(71200,71700)	Mt	71450	501	0.073473
(71291,71790)(71300,71799)(71300,71800)	Mt	71550	501	0.081062
(71391,71890)(71400,71899)(71400,71900)	Mt	71650	501	0.085473
(71491,71990)(71500,71999)(71500,72000)	Mt	71750	501	0.084732
(71591,72090)(71600,72099)(71600,72100)	Mt	71850	501	0.085845
(71691,72190)(71700,72199)(71700,72200)	Mt	71950	501	0.080334
(71791,72290)(71800,72299)(71800,72300)	Mt	72050	501	0.081752
(71891,72390)(71900,72399)(71900,72400)	Mt	72150	501	0.086583
(71991,72490)(72000,72499)(72000,72500)	Mt	72250	501	0.086450
(72091,72590)(72100,72599)(72100,72600)	Mt	72350	501	0.082357
(72191,72690)(72200,72699)(72200,72700)	Mt	72450	501	0.088359
(72291,72790)(72300,72799)(72300,72800)	Mt	72550	501	0.081606
(72391,72890)(72400,72899)(72400,72900)	Mt	72650	501	0.074630
(72491,72990)(72500,72999)(72500,73000)	Mt	72750	501	0.072414
(72591,73090)(72600,73099)(72600,73100)	Mt	72850	501	0.079195
(72691,73190)(72700,73199)(72700,73200)	Mt	72950	501	0.075237
(72791,73290)(72800,73299)(72800,73300)	Mt	73050	501	0.077333
(72891,73390)(72900,73399)(72900,73400)	Mt	73150	501	0.081835
(72991,73490)(73000,73499)(73000,73500)	Mt	73250	501	0.091881
(73091,73590)(73100,73599)(73100,73600)	Mt	73350	501	0.089077
(73191,73690)(73200,73699)(73200,73700)	Mt	73450	501	0.092587
(73291,73790)(73300,73799)(73300,73800)	Mt	73550	501	0.095810
(73391,73890)(73400,73899)(73400,73900)	Mt	73650	501	0.088699
(73491,73990)(73500,73999)(73500,74000)	Mt	73750	501	0.082418
(73591,74090)(73600,74099)(73600,74100)	Mt	73850	501	0.082358
(73691,74190)(73700,74199)(73700,74200)	Mt	73950	501	0.077948
(73791,74290)(73800,74299)(73800,74300)	Mt	74050	501	0.080097
