region	chr	midPos	Nsites
(35367,35748)(46700,47199)(46700,47200)	Mt	46950	383	0.123368
(35467,35848)(46800,47299)(46800,47300)	Mt	47050	383	0.135911
(35500,35866)(46951,47317)(46900,47400)	Mt	47150	368	0.109137
(35549,35961)(47000,47499)(47000,47500)	Mt	47250	414	0.104878
(35649,36061)(47100,47599)(47100,47600)	Mt	47350	414	0.081053
(35749,36091)(47200,47629)(47200,47700)	Mt	47450	344	0.079925
(35849,36163)(47300,47799)(47300,47800)	Mt	47550	316	0.080719
(35867,36263)(47405,47899)(47400,47900)	Mt	47650	398	0.085072
(35962,36363)(47500,47999)(47500,48000)	Mt	47750	403	0.158189
(36062,36463)(47600,48099)(47600,48100)	Mt	47850	403	0.159343
(36092,36563)(47728,48199)(47700,48200)	Mt	47950	473	0.178532
(36164,36663)(47800,48299)(47800,48300)	Mt	48050	501	0.232863
(36264,36763)(47900,48399)(47900,48400)	Mt	48150	501	0.230428
(36364,36863)(48000,48499)(48000,48500)	Mt	48250	501	0.126935
(36464,36963)(48100,48599)(48100,48600)	Mt	48350	501	0.122940
(36564,37063)(48200,48699)(48200,48700)	Mt	48450	501	0.114163
(36664,37095)(48300,48731)(48300,48800)	Mt	48550	433	0.101922
(36764,37095)(48400,48731)(48400,48900)	Mt	48650	333	0.099328
(36864,37183)(48500,48999)(48500,49000)	Mt	48750	321	0.088990
(36964,37283)(48600,49099)(48600,49100)	Mt	48850	321	0.088276
(37064,37371)(48700,49187)(48700,49200)	Mt	48950	309	0.083850
(37096,37371)(48912,49187)(48800,49300)	Mt	49050	277	0.084902
(37096,37376)(48912,49399)(48900,49400)	Mt	49150	282	0.084496
(37184,37476)(49000,49499)(49000,49500)	Mt	49250	294	0.086699
(37284,37576)(49100,49599)(49100,49600)	Mt	49350	294	0.090371
(37372,37676)(49395,49699)(49200,49700)	Mt	49450	306	0.114729
(37372,37776)(49395,49799)(49300,49800)	Mt	49550	406	0.117842
(37377,37876)(49400,49899)(49400,49900)	Mt	49650	501	0.125767
(37477,37976)(49500,49999)(49500,50000)	Mt	49750	501	0.134386
(37577,38076)(49600,50099)(49600,50100)	Mt	49850	501	0.131126
(37677,38176)(49700,50199)(49700,50200)	Mt	49950	501	0.129696
(37777,38276)(49800,50299)(49800,50300)	Mt	50050	501	0.128684
(37877,38376)(49900,50399)(49900,50400)	Mt	50150	501	0.151846
(37977,38476)(50000,50499)(50000,50500)	Mt	50250	501	0.147547
(38077,38576)(50100,50599)(50100,50600)	Mt	50350	501	0.155903
(38177,38676)(50200,50699)(50200,50700)	Mt	50450	501	0.155124
(38277,38776)(50300,50799)(50300,50800)	Mt	50550	501	0.151346
(38377,38876)(50400,50899)(50400,50900)	Mt	50650	501	0.117376
(38477,38888)(50500,50911)(50500,51000)	Mt	50750	413	0.112799
(38577,38888)(50600,50911)(50600,51100)	Mt	50850	313	0.101178
(38677,38906)(50700,51199)(50700,51200)	Mt	50950	231	0.088055
(38777,39006)(50800,51299)(50800,51300)	Mt	51050	231	0.110437
(38877,39106)(50900,51399)(50900,51400)	Mt	51150	231	0.112415
(38889,39206)(51182,51499)(51000,51500)	Mt	51250	319	0.118830
(38889,39306)(51182,51599)(51100,51600)	Mt	51350	419	0.117566
(38907,39335)(51200,51628)(51200,51700)	Mt	51450	430	0.113049
(39007,39435)(51300,51799)(51300,51800)	Mt	51550	430	0.100056
(39107,39535)(51400,51899)(51400,51900)	Mt	51650	430	0.101540
(39207,39635)(51500,51999)(51500,52000)	Mt	51750	430	0.105064
(39307,39735)(51600,52099)(51600,52100)	Mt	51850	430	0.106205
(39336,39827)(51700,52199)(51700,52200)	Mt	51950	493	0.107769
(39436,39927)(51800,52299)(51800,52300)	Mt	52050	493	0.103248
(39536,40027)(51900,52399)(51900,52400)	Mt	52150	493	0.103496
(39636,40127)(52000,52499)(52000,52500)	Mt	52250	493	0.100434
(39736,40227)(52100,52599)(52100,52600)	Mt	52350	493	0.097376
(39828,40327)(52200,52699)(52200,52700)	Mt	52450	501	0.102106
(39928,40427)(52300,52799)(52300,52800)	Mt	52550	501	0.107463
(40028,40527)(52400,52899)(52400,52900)	Mt	52650	501	0.114300
(40128,40583)(52500,52955)(52500,53000)	Mt	52750	457	0.082636
(40228,40650)(52600,53099)(52600,53100)	Mt	52850	424	0.081426
(40328,40750)(52700,53199)(52700,53200)	Mt	52950	424	0.086869
(40428,40850)(52800,53299)(52800,53300)	Mt	53050	424	0.089639
(40528,40950)(52900,53399)(52900,53400)	Mt	53150	424	0.086848
(40584,41050)(53033,53499)(53000,53500)	Mt	53250	468	0.117343
(40651,41150)(53100,53599)(53100,53600)	Mt	53350	501	0.211908
(40751,41250)(53200,53699)(53200,53700)	Mt	53450	501	0.207287
(40851,41350)(53300,53799)(53300,53800)	Mt	53550	501	0.208408
(40951,41450)(53400,53899)(53400,53900)	Mt	53650	501	0.266664
(41051,41550)(53500,53999)(53500,54000)	Mt	53750	501	0.272128
(41151,41650)(53600,54099)(53600,54100)	Mt	53850	501	0.240888
(41251,41750)(53700,54199)(53700,54200)	Mt	53950	501	0.241048
(41351,41850)(53800,54299)(53800,54300)	Mt	54050	501	0.224388
(41451,41950)(53900,54399)(53900,54400)	Mt	54150	501	0.137010
(41551,42050)(54000,54499)(54000,54500)	Mt	54250	501	0.136883
(41651,42150)(54100,54599)(54100,54600)	Mt	54350	501	0.138501
(41751,42250)(54200,54699)(54200,54700)	Mt	54450	501	0.145121
(41851,42350)(54300,54799)(54300,54800)	Mt	54550	501	0.146856
(41951,42450)(54400,54899)(54400,54900)	Mt	54650	501	0.144419
(42051,42550)(54500,54999)(54500,55000)	Mt	54750	501	0.145057
(42151,42650)(54600,55099)(54600,55100)	Mt	54850	501	0.144113
(42251,42750)(54700,55199)(54700,55200)	Mt	54950	501	0.135757
(42351,42850)(54800,55299)(54800,55300)	Mt	55050	501	0.137958
(42451,42950)(54900,55399)(54900,55400)	Mt	55150	501	0.136251
(42551,43050)(55000,55499)(55000,55500)	Mt	55250	501	0.133824
(42651,43150)(55100,55599)(55100,55600)	Mt	55350	501	0.130293
(42751,43250)(55200,55699)(55200,55700)	Mt	55450	501	0.128876
(42851,43350)(55300,55799)(55300,55800)	Mt	55550	501	0.078227
(42951,43450)(55400,55899)(55400,55900)	Mt	55650	501	0.137085
(43051,43543)(55500,55999)(55500,56000)	Mt	55750	494	0.124702
(43151,43643)(55600,56099)(55600,56100)	Mt	55850	494	0.123314
(43251,43743)(55700,56199)(55700,56200)	Mt	55950	494	0.123934
(43351,43843)(55800,56299)(55800,56300)	Mt	56050	494	0.153813
(43451,43943)(55900,56399)(55900,56400)	Mt	56150	494	0.104741
(43544,44043)(56000,56499)(56000,56500)	Mt	56250	501	0.113021
(43644,44143)(56100,56599)(56100,56600)	Mt	56350	501	0.074283
(43744,44236)(56200,56699)(56200,56700)	Mt	56450	494	0.074036
(43844,44336)(56300,56799)(56300,56800)	Mt	56550	494	0.096332
(43944,44436)(56400,56899)(56400,56900)	Mt	56650	494	0.096459
(44044,44536)(56500,56999)(56500,57000)	Mt	56750	494	0.097041
(44144,44636)(56600,57099)(56600,57100)	Mt	56850	494	0.123330
(44237,44736)(56700,57199)(56700,57200)	Mt	56950	501	0.164279
(44337,44836)(56800,57299)(56800,57300)	Mt	57050	501	0.171444
(44437,44936)(56900,57399)(56900,57400)	Mt	57150	501	0.107651
(44537,45034)(57000,57497)(57000,57500)	Mt	57250	499	0.097485
(44637,45129)(57100,57599)(57100,57600)	Mt	57350	494	0.094307
(44737,45229)(57200,57699)(57200,57700)	Mt	57450	494	0.094805
(44837,45329)(57300,57799)(57300,57800)	Mt	57550	494	0.067105
(44937,45429)(57400,57899)(57400,57900)	Mt	57650	494	0.092056
(45035,45529)(57505,57999)(57500,58000)	Mt	57750	496	0.100011
(45130,45622)(57600,58099)(57600,58100)	Mt	57850	494	0.088147
(45230,45722)(57700,58199)(57700,58200)	Mt	57950	494	0.087192
(45330,45822)(57800,58299)(57800,58300)	Mt	58050	494	0.088238
(45430,45866)(57900,58343)(57900,58400)	Mt	58150	438	0.086169
(45530,45888)(58000,58499)(58000,58500)	Mt	58250	360	0.084145
(45623,45988)(58100,58599)(58100,58600)	Mt	58350	367	0.109510
(45723,46088)(58200,58699)(58200,58700)	Mt	58450	367	0.107595
(45823,46188)(58300,58799)(58300,58800)	Mt	58550	367	0.108516
(45867,46288)(58478,58899)(58400,58900)	Mt	58650	423	0.101741
(45889,46388)(58500,58999)(58500,59000)	Mt	58750	501	0.093803
(45989,46488)(58600,59099)(58600,59100)	Mt	58850	501	0.090953
(46089,46588)(58700,59199)(58700,59200)	Mt	58950	501	0.094407
(46189,46688)(58800,59299)(58800,59300)	Mt	59050	501	0.092796
(46289,46788)(58900,59399)(58900,59400)	Mt	59150	501	0.090366
(46389,46888)(59000,59499)(59000,59500)	Mt	59250	501	0.092933
(46489,46988)(59100,59599)(59100,59600)	Mt	59350	501	0.090040
(46589,47088)(59200,59699)(59200,59700)	Mt	59450	501	0.080888
(46689,47188)(59300,59799)(59300,59800)	Mt	59550	501	0.075466
(46789,47288)(59400,59899)(59400,59900)	Mt	59650	501	0.075599
(46889,47388)(59500,59999)(59500,60000)	Mt	59750	501	0.064344
(46989,47488)(59600,60099)(59600,60100)	Mt	59850	501	0.069891
(47089,47588)(59700,60199)(59700,60200)	Mt	59950	501	0.076463
(47189,47681)(59800,60299)(59800,60300)	Mt	60050	494	0.081280
(47289,47781)(59900,60399)(59900,60400)	Mt	60150	494	0.089253
(47389,47855)(60000,60473)(60000,60500)	Mt	60250	468	0.097244
(47489,47938)(60100,60599)(60100,60600)	Mt	60350	451	0.093331
(47589,48038)(60200,60699)(60200,60700)	Mt	60450	451	0.103160
(47682,48138)(60300,60799)(60300,60800)	Mt	60550	458	0.113542
(47782,48202)(60400,60899)(60400,60900)	Mt	60650	422	0.110340
(47856,48302)(60517,60999)(60500,61000)	Mt	60750	448	0.115021
(47939,48402)(60600,61099)(60600,61100)	Mt	60850	465	0.108534
(48039,48502)(60700,61199)(60700,61200)	Mt	60950	465	0.092457
(48139,48602)(60800,61299)(60800,61300)	Mt	61050	465	0.078633
(48203,48702)(60900,61399)(60900,61400)	Mt	61150	501	0.078219
(48303,48802)(61000,61499)(61000,61500)	Mt	61250	501	0.076974
(48403,48902)(61100,61599)(61100,61600)	Mt	61350	501	0.077418
(48503,49002)(61200,61699)(61200,61700)	Mt	61450	501	0.085482
(48603,49102)(61300,61799)(61300,61800)	Mt	61550	501	0.089658
(48703,49202)(61400,61899)(61400,61900)	Mt	61650	501	0.084356
(48803,49302)(61500,61999)(61500,62000)	Mt	61750	501	0.083162
(48903,49402)(61600,62099)(61600,62100)	Mt	61850	501	0.087083
(49003,49502)(61700,62199)(61700,62200)	Mt	61950	501	0.088082
(49103,49602)(61800,62299)(61800,62300)	Mt	62050	501	0.085281
(49203,49702)(61900,62399)(61900,62400)	Mt	62150	501	0.097293
(49303,49802)(62000,62499)(62000,62500)	Mt	62250	501	0.103186
(49403,49902)(62100,62599)(62100,62600)	Mt	62350	501	0.109731
(49503,50002)(62200,62699)(62200,62700)	Mt	62450	501	0.105354
(49603,50102)(62300,62799)(62300,62800)	Mt	62550	501	0.109076
(49703,50202)(62400,62899)(62400,62900)	Mt	62650	501	0.098639
(49803,50302)(62500,62999)(62500,63000)	Mt	62750	501	0.089861
(49903,50402)(62600,63099)(62600,63100)	Mt	62850	501	0.083940
(50003,50502)(62700,63199)(62700,63200)	Mt	62950	501	0.093669
(50103,50602)(62800,63299)(62800,63300)	Mt	63050	501	0.088424
(50203,50702)(62900,63399)(62900,63400)	Mt	63150	501	0.087379
(50303,50802)(63000,63499)(63000,63500)	Mt	63250	501	0.094908
(50403,50844)(63100,63541)(63100,63600)	Mt	63350	443	0.095687
(50503,50844)(63200,63541)(63200,63700)	Mt	63450	343	0.087118
(50603,50844)(63300,63541)(63300,63800)	Mt	63550	243	0.093420
(50703,50903)(63400,63899)(63400,63900)	Mt	63650	202	0.101378
(50803,51003)(63500,63999)(63500,64000)	Mt	63750	202	0.079858
(50845,51103)(63841,64099)(63600,64100)	Mt	63850	260	0.082821
(50845,51203)(63841,64199)(63700,64200)	Mt	63950	360	0.083343
(50845,51295)(63841,64291)(63800,64300)	Mt	64050	452	0.083409
(50904,51345)(63900,64399)(63900,64400)	Mt	64150	443	0.087701
(51004,51445)(64000,64499)(64000,64500)	Mt	64250	443	0.099772
(51104,51545)(64100,64599)(64100,64600)	Mt	64350	443	0.103974
(51204,51645)(64200,64699)(64200,64700)	Mt	64450	443	0.102759
(51296,51745)(64350,64799)(64300,64800)	Mt	64550	451	0.113251
(51346,51845)(64400,64899)(64400,64900)	Mt	64650	501	0.124397
(51446,51945)(64500,64999)(64500,65000)	Mt	64750	501	0.124327
(51546,52045)(64600,65099)(64600,65100)	Mt	64850	501	0.120895
(51646,52145)(64700,65199)(64700,65200)	Mt	64950	501	0.122537
(51746,52245)(64800,65299)(64800,65300)	Mt	65050	501	0.126140
(51846,52345)(64900,65399)(64900,65400)	Mt	65150	501	0.127231
(51946,52445)(65000,65499)(65000,65500)	Mt	65250	501	0.105545
(52046,52545)(65100,65599)(65100,65600)	Mt	65350	501	0.157227
(52146,52645)(65200,65699)(65200,65700)	Mt	65450	501	0.156875
(52246,52745)(65300,65799)(65300,65800)	Mt	65550	501	0.156606
(52346,52845)(65400,65899)(65400,65900)	Mt	65650	501	0.156754
(52446,52945)(65500,65999)(65500,66000)	Mt	65750	501	0.188276
(52546,53045)(65600,66099)(65600,66100)	Mt	65850	501	0.167063
(52646,53145)(65700,66199)(65700,66200)	Mt	65950	501	0.168894
(52746,53245)(65800,66299)(65800,66300)	Mt	66050	501	0.168497
(52846,53345)(65900,66399)(65900,66400)	Mt	66150	501	0.170388
(52946,53445)(66000,66499)(66000,66500)	Mt	66250	501	0.130205
(53046,53545)(66100,66599)(66100,66600)	Mt	66350	501	0.127247
(53146,53645)(66200,66699)(66200,66700)	Mt	66450	501	0.133214
(53246,53745)(66300,66799)(66300,66800)	Mt	66550	501	0.136796
(53346,53845)(66400,66899)(66400,66900)	Mt	66650	501	0.137295
(53446,53945)(66500,66999)(66500,67000)	Mt	66750	501	0.135743
(53546,54045)(66600,67099)(66600,67100)	Mt	66850	501	0.136089
(53646,54145)(66700,67199)(66700,67200)	Mt	66950	501	0.131424
(53746,54245)(66800,67299)(66800,67300)	Mt	67050	501	0.133919
(53846,54345)(66900,67399)(66900,67400)	Mt	67150	501	0.136262
(53946,54445)(67000,67499)(67000,67500)	Mt	67250	501	0.140402
(54046,54545)(67100,67599)(67100,67600)	Mt	67350	501	0.141102
(54146,54645)(67200,67699)(67200,67700)	Mt	67450	501	0.131910
(54246,54745)(67300,67799)(67300,67800)	Mt	67550	501	0.110821
(54346,54845)(67400,67899)(67400,67900)	Mt	67650	501	0.074178
(54446,54945)(67500,67999)(67500,68000)	Mt	67750	501	0.074194
(54546,55020)(67600,68074)(67600,68100)	Mt	67850	476	0.075219
(54646,55043)(67700,68199)(67700,68200)	Mt	67950	399	0.072326
(54746,55143)(67800,68299)(67800,68300)	Mt	68050	399	0.075078
(54846,55243)(67900,68399)(67900,68400)	Mt	68150	399	0.085577
(54946,55343)(68000,68499)(68000,68500)	Mt	68250	399	0.089203
(55021,55385)(68177,68541)(68100,68600)	Mt	68350	366	0.089121
(55044,55435)(68200,68699)(68200,68700)	Mt	68450	393	0.085808
(55144,55535)(68300,68799)(68300,68800)	Mt	68550	393	0.086042
(55244,55635)(68400,68899)(68400,68900)	Mt	68650	393	0.093511
(55344,55735)(68500,68999)(68500,69000)	Mt	68750	393	0.093649
(55386,55835)(68650,69099)(68600,69100)	Mt	68850	451	0.094334
(55436,55935)(68700,69199)(68700,69200)	Mt	68950	501	0.108730
(55536,56035)(68800,69299)(68800,69300)	Mt	69050	501	0.130779
(55636,56135)(68900,69399)(68900,69400)	Mt	69150	501	0.131046
(55736,56235)(69000,69499)(69000,69500)	Mt	69250	501	0.138365
(55836,56335)(69100,69599)(69100,69600)	Mt	69350	501	0.136427
(55936,56435)(69200,69699)(69200,69700)	Mt	69450	501	0.134297
(56036,56535)(69300,69799)(69300,69800)	Mt	69550	501	0.132663
(56136,56635)(69400,69899)(69400,69900)	Mt	69650	501	0.127458
(56236,56669)(69500,69933)(69500,70000)	Mt	69750	435	0.101723
(56336,56765)(69600,70099)(69600,70100)	Mt	69850	431	0.097487
(56436,56858)(69700,70199)(69700,70200)	Mt	69950	424	0.090096
(56536,56958)(69800,70299)(69800,70300)	Mt	70050	424	0.088770
(56636,57058)(69900,70399)(69900,70400)	Mt	70150	424	0.083687
(56670,57158)(70004,70499)(70000,70500)	Mt	70250	490	0.086105
(56766,57258)(70100,70599)(70100,70600)	Mt	70350	494	0.087130
(56859,57302)(70200,70643)(70200,70700)	Mt	70450	445	0.088237
(56959,57310)(70300,70799)(70300,70800)	Mt	70550	353	0.085105
(57059,57410)(70400,70899)(70400,70900)	Mt	70650	353	0.090159
(57159,57510)(70500,70999)(70500,71000)	Mt	70750	353	0.090638
(57259,57610)(70600,71099)(70600,71100)	Mt	70850	353	0.088005
(57303,57710)(70792,71199)(70700,71200)	Mt	70950	409	0.094400
(57311,57789)(70800,71278)(70800,71300)	Mt	71050	480	0.095563
(57411,57789)(70900,71278)(70900,71400)	Mt	71150	380	0.096830
(57511,57858)(71000,71499)(71000,71500)	Mt	71250	349	0.093500
(57611,57958)(71100,71599)(71100,71600)	Mt	71350	349	0.104435
(57711,58058)(71200,71699)(71200,71700)	Mt	71450	349	0.110542
(57790,58158)(71431,71799)(71300,71800)	Mt	71550	370	0.121803
(57790,58258)(71431,71899)(71400,71900)	Mt	71650	470	0.122533
(57859,58358)(71500,71999)(71500,72000)	Mt	71750	501	0.133843
(57959,58458)(71600,72099)(71600,72100)	Mt	71850	501	0.134646
(58059,58558)(71700,72199)(71700,72200)	Mt	71950	501	0.215869
(58159,58658)(71800,72299)(71800,72300)	Mt	72050	501	0.231546
(58259,58758)(71900,72399)(71900,72400)	Mt	72150	501	0.233758
(58359,58858)(72000,72499)(72000,72500)	Mt	72250	501	0.230845
(58459,58958)(72100,72599)(72100,72600)	Mt	72350	501	0.235944
(58559,59058)(72200,72699)(72200,72700)	Mt	72450	501	0.142435
(58659,59130)(72300,72799)(72300,72800)	Mt	72550	473	0.096085
(58759,59230)(72400,72899)(72400,72900)	Mt	72650	473	0.096229
(58859,59330)(72500,72999)(72500,73000)	Mt	72750	473	0.094989
(58959,59389)(72600,73058)(72600,73100)	Mt	72850	432	0.091375
(59059,59486)(72700,73199)(72700,73200)	Mt	72950	429	0.122500
(59131,59586)(72800,73299)(72800,73300)	Mt	73050	457	0.133237
(59231,59686)(72900,73399)(72900,73400)	Mt	73150	457	0.134067
(59331,59757)(73000,73499)(73000,73500)	Mt	73250	428	0.121503
(59390,59857)(73103,73599)(73100,73600)	Mt	73350	469	0.150942
(59487,59957)(73200,73699)(73200,73700)	Mt	73450	472	0.136137
(59587,60057)(73300,73799)(73300,73800)	Mt	73550	472	0.137616
(59687,60157)(73400,73899)(73400,73900)	Mt	73650	472	0.137010
(59758,60257)(73500,73999)(73500,74000)	Mt	73750	501	0.198553
(59858,60357)(73600,74099)(73600,74100)	Mt	73850	501	0.137227
(59958,60457)(73700,74199)(73700,74200)	Mt	73950	501	0.064417
(60058,60557)(73800,74299)(73800,74300)	Mt	74050	501	0.059725
(60158,60657)(73900,74399)(73900,74400)	Mt	74150	501	0.080863
(60258,60757)(74000,74499)(74000,74500)	Mt	74250	501	0.082905
(60358,60857)(74100,74599)(74100,74600)	Mt	74350	501	0.080303
(60458,60957)(74200,74699)(74200,74700)	Mt	74450	501	0.133806
(60558,61034)(74300,74776)(74300,74800)	Mt	74550	478	0.104467
(60658,61034)(74400,74776)(74400,74900)	Mt	74650	378	0.095516
(60758,61034)(74500,74776)(74500,75000)	Mt	74750	278	0.092575
(60858,61034)(74600,74776)(74600,75100)	Mt	74850	178	0.087307
(60958,61034)(74700,74776)(74700,75200)	Mt	74950	78	0.080271
(61035,61115)(76119,76199)(75700,76200)	Mt	75950	82	0.058855
(61035,61215)(76119,76299)(75800,76300)	Mt	76050	182	0.062797
(61035,61315)(76119,76399)(75900,76400)	Mt	76150	282	0.070993
(61035,61329)(76119,76413)(76000,76500)	Mt	76250	296	0.071121
(61035,61391)(76119,76599)(76100,76600)	Mt	76350	358	0.068265
(61116,61491)(76200,76699)(76200,76700)	Mt	76450	377	0.067497
(61216,61497)(76300,76705)(76300,76800)	Mt	76550	283	0.068322
(61316,61517)(76400,76899)(76400,76900)	Mt	76650	203	0.057480
(61330,61610)(76538,76999)(76500,77000)	Mt	76750	282	0.061091
(61392,61710)(76600,77099)(76600,77100)	Mt	76850	320	0.074906
(61492,61810)(76700,77199)(76700,77200)	Mt	76950	320	0.080140
(61498,61910)(76880,77299)(76800,77300)	Mt	77050	414	0.077313
(61518,62010)(76900,77399)(76900,77400)	Mt	77150	494	0.079899
(61611,62101)(77000,77499)(77000,77500)	Mt	77250	492	0.082873
(61711,62201)(77100,77599)(77100,77600)	Mt	77350	492	0.077449
(61811,62301)(77200,77699)(77200,77700)	Mt	77450	492	0.079741
(61911,62401)(77300,77799)(77300,77800)	Mt	77550	492	0.096370
(62011,62501)(77400,77899)(77400,77900)	Mt	77650	492	0.096947
(62102,62601)(77500,77999)(77500,78000)	Mt	77750	501	0.095192
(62202,62701)(77600,78099)(77600,78100)	Mt	77850	501	0.094480
(62302,62737)(77700,78199)(77700,78200)	Mt	77950	437	0.093200
(62402,62837)(77800,78299)(77800,78300)	Mt	78050	437	0.075374
(62502,62937)(77900,78399)(77900,78400)	Mt	78150	437	0.078579
(62602,63037)(78000,78499)(78000,78500)	Mt	78250	437	0.073310
(62702,63137)(78100,78599)(78100,78600)	Mt	78350	437	0.081326
(62738,63237)(78200,78699)(78200,78700)	Mt	78450	501	0.077370
(62838,63259)(78300,78799)(78300,78800)	Mt	78550	423	0.076543
(62938,63359)(78400,78899)(78400,78900)	Mt	78650	423	0.081277
(63038,63459)(78500,78999)(78500,79000)	Mt	78750	423	0.091360
(63138,63559)(78600,79099)(78600,79100)	Mt	78850	423	0.090302
(63238,63659)(78700,79199)(78700,79200)	Mt	78950	423	0.091752
(63260,63714)(78800,79254)(78800,79300)	Mt	79050	456	0.086412
(63360,63790)(78900,79399)(78900,79400)	Mt	79150	432	0.080584
(63460,63834)(79000,79443)(79000,79500)	Mt	79250	376	0.075803
(63560,63919)(79100,79599)(79100,79600)	Mt	79350	361	0.068362
(63660,64019)(79200,79699)(79200,79700)	Mt	79450	361	0.084108
(63715,64119)(79324,79799)(79300,79800)	Mt	79550	406	0.088516
(63791,64219)(79400,79899)(79400,79900)	Mt	79650	430	0.087700
(63835,64319)(79515,79999)(79500,80000)	Mt	79750	486	0.081586
(63920,64378)(79600,80058)(79600,80100)	Mt	79850	460	0.086812
(64020,64462)(79700,80199)(79700,80200)	Mt	79950	444	0.075327
(64120,64562)(79800,80299)(79800,80300)	Mt	80050	444	0.076647
(64220,64662)(79900,80399)(79900,80400)	Mt	80150	444	0.073747
(64320,64762)(80000,80499)(80000,80500)	Mt	80250	444	0.075602
(64379,64862)(80116,80599)(80100,80600)	Mt	80350	485	0.067293
(64463,64962)(80200,80699)(80200,80700)	Mt	80450	501	0.076909
(64563,65062)(80300,80799)(80300,80800)	Mt	80550	501	0.084087
(64663,65162)(80400,80899)(80400,80900)	Mt	80650	501	0.088914
(64763,65242)(80500,80979)(80500,81000)	Mt	80750	481	0.097504
(64863,65309)(80600,81099)(80600,81100)	Mt	80850	448	0.105640
(64963,65409)(80700,81199)(80700,81200)	Mt	80950	448	0.112398
(65063,65488)(80800,81278)(80800,81300)	Mt	81050	427	0.103353
(65163,65499)(80900,81399)(80900,81400)	Mt	81150	338	0.101513
(65243,65595)(81033,81495)(81000,81500)	Mt	81250	354	0.080399
(65310,65691)(81100,81599)(81100,81600)	Mt	81350	383	0.078214
(65410,65791)(81200,81699)(81200,81700)	Mt	81450	383	0.069361
(65489,65891)(81389,81799)(81300,81800)	Mt	81550	404	0.079174
(65500,65991)(81400,81899)(81400,81900)	Mt	81650	493	0.086051
(65596,66091)(81504,81999)(81500,82000)	Mt	81750	497	0.093751
(65692,66191)(81600,82099)(81600,82100)	Mt	81850	501	0.091244
(65792,66291)(81700,82199)(81700,82200)	Mt	81950	501	0.081584
(65892,66391)(81800,82299)(81800,82300)	Mt	82050	501	0.073289
